GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US76573,76573,ZCTA5 76573,10,11,5,8,5,8,5,7,-,**,-,**,-,**,-,**
8600000US76574,76574,ZCTA5 76574,6495,280,4470,221,3091,224,2025,255,46125,5398,58895,5834,72700,4794,25559,3334
8600000US76577,76577,ZCTA5 76577,1283,154,857,127,756,129,426,94,46555,6930,62989,12408,66719,8574,30357,15457
8600000US76578,76578,ZCTA5 76578,543,85,389,78,338,74,154,54,56094,15548,68375,7459,71250,17619,28333,25231
8600000US76579,76579,ZCTA5 76579,1389,149,1125,135,888,116,264,85,58527,6696,66220,12407,80678,19356,35938,7915
8600000US76596,76596,ZCTA5 76596,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76597,76597,ZCTA5 76597,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76598,76598,ZCTA5 76598,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76599,76599,ZCTA5 76599,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76621,76621,ZCTA5 76621,362,48,266,42,225,40,96,27,58750,13134,68750,15681,73750,17377,26250,16487
8600000US76622,76622,ZCTA5 76622,407,78,315,71,253,67,92,37,48036,14008,53750,12221,56331,6689,30357,4741
8600000US76623,76623,ZCTA5 76623,50,22,27,17,27,17,23,16,55417,41518,57292,13790,57292,13790,36635,13768
8600000US76624,76624,ZCTA5 76624,722,78,613,77,499,73,109,46,58043,11443,57663,10900,62269,18834,31875,27749
8600000US76626,76626,ZCTA5 76626,518,90,352,66,258,60,166,66,47639,6878,60921,5534,63306,3199,20833,6519
8600000US76627,76627,ZCTA5 76627,573,84,415,71,357,70,158,52,46838,10099,61125,13328,65045,12177,22813,3279
8600000US76628,76628,ZCTA5 76628,23,17,17,18,12,14,6,7,17679,6073,-,**,-,**,-,**
8600000US76629,76629,ZCTA5 76629,702,98,406,73,319,67,296,69,55057,12742,70326,15123,77917,28426,16346,5846
8600000US76630,76630,ZCTA5 76630,325,100,287,99,262,101,38,24,63411,2645,64216,11688,64746,19126,20000,16791
8600000US76631,76631,ZCTA5 76631,181,42,147,39,122,35,34,15,62054,7993,64063,7079,63125,7582,45714,19165
8600000US76632,76632,ZCTA5 76632,475,79,302,64,221,59,173,57,37125,11633,43510,3065,50625,13833,18203,9195
8600000US76633,76633,ZCTA5 76633,1946,157,1506,153,1264,141,440,126,75714,15647,88803,5794,95556,17660,29857,9295
8600000US76634,76634,ZCTA5 76634,2805,187,1989,193,1585,168,816,146,46573,6353,57146,3943,66250,8745,21157,2923
8600000US76635,76635,ZCTA5 76635,431,92,303,66,197,49,128,65,26736,6116,34464,9190,33393,8219,16442,914
8600000US76636,76636,ZCTA5 76636,586,86,445,75,371,66,141,46,47500,4815,55795,9394,58472,11549,34688,25800
8600000US76637,76637,ZCTA5 76637,231,55,149,42,124,36,82,29,45104,11368,54250,20742,63056,17589,26731,10869
8600000US76638,76638,ZCTA5 76638,1091,104,904,94,811,87,187,59,77207,4490,79527,7987,85966,11028,43250,18580
8600000US76639,76639,ZCTA5 76639,583,93,371,78,285,70,212,62,40815,8542,51653,5404,58839,10065,19464,3463
8600000US76640,76640,ZCTA5 76640,1243,201,827,194,567,177,416,176,32556,4395,40809,13554,57411,16132,20343,5340
8600000US76641,76641,ZCTA5 76641,630,94,485,80,386,73,145,45,43824,7303,52639,12378,62188,8800,17321,4159
8600000US76642,76642,ZCTA5 76642,2465,189,1690,175,1336,168,775,167,47083,8137,56917,4659,70000,7753,21799,6402
8600000US76643,76643,ZCTA5 76643,5144,248,4077,178,3390,225,1067,231,70313,3516,74057,5405,79333,5741,50607,9943
8600000US76645,76645,ZCTA5 76645,3774,207,2641,198,1768,166,1133,163,40331,3278,44278,6129,57989,6374,30355,7483
8600000US76648,76648,ZCTA5 76648,1008,96,661,87,540,83,347,65,50063,7255,61420,7055,64750,7355,21648,5217
8600000US76649,76649,ZCTA5 76649,318,51,192,42,181,42,126,42,38750,14094,61667,32370,69583,35355,18077,4538
8600000US76650,76650,ZCTA5 76650,50,24,33,22,22,13,17,12,51875,37430,-,**,72000,18485,-,**
8600000US76651,76651,ZCTA5 76651,1293,93,780,94,608,79,513,94,42583,5060,54700,10000,70000,10513,29219,9868
8600000US76652,76652,ZCTA5 76652,458,68,335,66,291,61,123,49,37083,11545,45507,4050,46993,5781,23063,3038
8600000US76653,76653,ZCTA5 76653,393,73,271,71,223,70,122,59,42625,14248,47574,15678,48162,16632,31667,22115
8600000US76654,76654,ZCTA5 76654,55,22,33,15,26,14,22,17,50313,21393,50938,35547,51250,29294,-,**
8600000US76655,76655,ZCTA5 76655,3033,210,2444,201,2098,200,589,123,77546,10125,85159,10274,92425,8870,39432,11158
8600000US76656,76656,ZCTA5 76656,726,84,533,71,428,66,193,54,51800,8138,69531,6782,73125,7389,22188,7728
8600000US76657,76657,ZCTA5 76657,3242,256,2473,221,2042,248,769,202,59470,5493,75056,16100,93452,12977,30763,5526
8600000US76660,76660,ZCTA5 76660,213,41,156,37,104,26,57,23,43203,5264,43182,15021,62083,20289,-,**
8600000US76661,76661,ZCTA5 76661,2468,191,1438,162,820,141,1030,197,31944,7793,38706,4536,53050,10552,15673,5020
8600000US76664,76664,ZCTA5 76664,1195,131,831,97,549,78,364,91,38052,3889,44336,9911,56734,7010,24848,4087
8600000US76665,76665,ZCTA5 76665,934,94,614,98,434,78,320,76,40500,2788,47500,7403,63289,12877,27813,8057
8600000US76666,76666,ZCTA5 76666,104,30,73,26,61,25,31,16,45625,27891,45938,25268,48750,21852,-,**
8600000US76667,76667,ZCTA5 76667,3716,262,2589,233,1873,202,1127,164,37147,2819,46587,4824,53914,7289,22006,4394
8600000US76670,76670,ZCTA5 76670,466,66,350,65,267,63,116,34,48571,10658,54808,32773,77875,28274,27344,11528
8600000US76671,76671,ZCTA5 76671,802,84,558,70,444,63,244,54,46288,6204,49143,6499,65000,14064,31979,12006
8600000US76673,76673,ZCTA5 76673,413,70,312,74,244,69,101,41,44550,4274,47045,11139,57857,19138,36641,8354
8600000US76676,76676,ZCTA5 76676,111,32,82,29,71,26,29,14,52125,8265,57500,12857,63125,16067,32917,26219
8600000US76678,76678,ZCTA5 76678,106,39,84,35,78,36,22,19,23750,12071,26818,23266,26136,19762,13889,10190
8600000US76679,76679,ZCTA5 76679,543,109,406,88,316,79,137,55,42188,12821,44643,18881,59063,25601,35938,8114
8600000US76680,76680,ZCTA5 76680,160,63,116,61,105,62,44,23,44444,31488,72833,44960,73292,49028,27639,2140
8600000US76681,76681,ZCTA5 76681,260,63,172,50,132,44,88,38,46250,14536,54063,15312,60227,16001,38889,7108
8600000US76682,76682,ZCTA5 76682,973,102,684,90,577,89,289,66,48984,4914,63261,8315,65293,6240,24398,5287
8600000US76685,76685,ZCTA5 76685,33,33,0,13,0,13,33,33,-,**,-,**,-,**,-,**
8600000US76686,76686,ZCTA5 76686,105,30,60,21,37,20,45,20,42125,15370,55000,24738,64375,28812,38750,17023
8600000US76687,76687,ZCTA5 76687,620,116,444,113,311,85,176,55,35667,10763,50976,13206,66250,21057,22000,7512
8600000US76689,76689,ZCTA5 76689,1254,108,952,99,871,97,302,65,58333,5017,68583,10188,69650,11253,27750,11145
8600000US76690,76690,ZCTA5 76690,378,56,293,51,197,43,85,31,34306,7605,35804,22501,-,**,21583,6497
8600000US76691,76691,ZCTA5 76691,2324,184,1639,128,1197,140,685,169,59620,4073,70104,7145,80188,7220,28922,2604
8600000US76692,76692,ZCTA5 76692,3925,216,2737,224,2273,202,1188,178,40513,4813,54215,7519,61135,4819,21728,5679
8600000US76693,76693,ZCTA5 76693,531,79,404,75,265,67,127,50,36652,4698,38833,7246,49375,21674,27031,9059
8600000US76701,76701,ZCTA5 76701,669,110,181,89,88,50,488,93,25220,4720,32891,11242,52000,15713,20391,2875
8600000US76704,76704,ZCTA5 76704,3187,275,1839,248,640,179,1348,244,20447,2747,26372,7767,47162,10170,16397,3471
8600000US76705,76705,ZCTA5 76705,9760,422,6779,344,4398,338,2981,395,41391,4111,47620,3951,60060,3599,24548,4244
8600000US76706,76706,ZCTA5 76706,12904,427,6771,422,4374,314,6133,414,26639,1907,45224,3026,63185,8080,11402,2092
8600000US76707,76707,ZCTA5 76707,5069,297,3712,319,1803,265,1357,174,30919,2054,33012,2128,41984,7447,18160,5264
8600000US76708,76708,ZCTA5 76708,9430,397,6202,361,4379,331,3228,328,43873,4031,54307,6007,65442,6506,22279,3317
8600000US76710,76710,ZCTA5 76710,10486,334,5962,376,4131,329,4524,387,42145,2870,55953,4788,73990,7455,25621,1596
8600000US76711,76711,ZCTA5 76711,3080,230,2044,220,1513,204,1036,179,35562,2051,39103,5545,43049,5126,26042,7420
8600000US76712,76712,ZCTA5 76712,9860,367,6894,358,5442,391,2966,346,66944,5279,79591,4750,89426,4875,33852,7172
8600000US76798,76798,ZCTA5 76798,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76801,76801,ZCTA5 76801,8813,396,5706,349,4364,313,3107,333,40330,4444,49901,6383,56010,3521,23907,2687
8600000US76802,76802,ZCTA5 76802,1575,144,1150,136,919,127,425,107,51277,10322,61793,6170,68483,2396,23533,8108
8600000US76820,76820,ZCTA5 76820,51,29,47,29,47,29,4,6,51875,28070,52375,37089,52375,37089,-,**
8600000US76821,76821,ZCTA5 76821,1798,117,1272,113,881,101,526,96,36364,5703,41272,8702,56027,10621,21441,4391
8600000US76823,76823,ZCTA5 76823,1167,107,840,102,749,103,327,73,46341,2172,53022,2334,54188,3426,19028,10067
8600000US76824,76824,ZCTA5 76824,15,21,0,13,0,13,15,21,-,**,-,**,-,**,-,**
8600000US76825,76825,ZCTA5 76825,2594,184,1860,190,1335,206,734,170,40470,3399,43478,11765,55911,7447,27400,8433
8600000US76827,76827,ZCTA5 76827,172,41,132,33,103,31,40,24,46071,26089,63125,20410,64531,20541,-,**
8600000US76828,76828,ZCTA5 76828,97,43,55,35,49,34,42,34,-,**,97981,25383,98558,10504,30667,5944
8600000US76831,76831,ZCTA5 76831,32,36,32,36,32,36,0,13,-,**,-,**,-,**,-,**
8600000US76832,76832,ZCTA5 76832,231,67,175,59,135,46,56,26,51477,14222,63393,14522,70673,9916,32000,19307
8600000US76834,76834,ZCTA5 76834,2174,140,1520,156,1285,189,654,143,42378,4393,46719,2981,48914,7442,26667,7328
8600000US76836,76836,ZCTA5 76836,8,11,0,13,0,13,8,11,-,**,-,**,-,**,-,**
8600000US76837,76837,ZCTA5 76837,492,91,374,87,301,75,118,45,44167,11331,57222,11659,58906,5602,22857,10495
8600000US76841,76841,ZCTA5 76841,13,12,6,10,6,10,7,12,-,**,-,**,-,**,-,**
8600000US76842,76842,ZCTA5 76842,120,65,63,54,52,52,57,46,39474,2692,-,**,-,**,37266,11173
8600000US76844,76844,ZCTA5 76844,1459,117,1001,103,811,100,458,107,45239,5840,52438,13786,60282,6091,19620,9649
8600000US76845,76845,ZCTA5 76845,51,26,34,22,22,15,17,10,40417,18271,61250,23945,46875,37086,14432,11894
8600000US76848,76848,ZCTA5 76848,36,26,28,23,28,23,8,11,28214,10532,29643,14093,29643,14093,-,**
8600000US76849,76849,ZCTA5 76849,1771,163,1152,128,872,107,619,137,39669,6075,50000,7724,55444,7307,20875,6890
8600000US76852,76852,ZCTA5 76852,96,28,65,23,59,21,31,15,65000,17177,74250,21814,80208,27048,20250,19054
8600000US76853,76853,ZCTA5 76853,554,93,379,86,351,87,175,45,37188,7320,49688,9041,50515,10637,15313,8825
8600000US76854,76854,ZCTA5 76854,188,108,87,54,87,54,101,79,40500,18035,41964,38521,41964,38521,-,**
8600000US76856,76856,ZCTA5 76856,1490,132,948,126,760,132,542,93,37622,2930,48846,11575,57763,17425,25688,4473
8600000US76857,76857,ZCTA5 76857,741,90,522,84,441,86,219,70,53939,3086,59500,7361,63625,10565,22011,5473
8600000US76858,76858,ZCTA5 76858,118,35,80,30,65,31,38,20,30455,5986,32273,7028,32159,7919,10577,1847
8600000US76859,76859,ZCTA5 76859,820,82,547,80,413,79,273,81,38750,7370,50302,7645,58173,14317,21492,3826
8600000US76861,76861,ZCTA5 76861,720,87,571,77,437,68,149,43,55476,12567,68438,14950,70792,8561,35156,12393
8600000US76862,76862,ZCTA5 76862,72,27,52,23,49,22,20,15,57000,35899,78333,29124,79583,25115,18750,1085
8600000US76864,76864,ZCTA5 76864,262,36,190,34,173,33,72,25,43750,22613,73182,13881,74432,15123,19688,4445
8600000US76865,76865,ZCTA5 76865,30,25,23,25,14,17,7,8,20278,15451,-,**,-,**,-,**
8600000US76866,76866,ZCTA5 76866,189,49,127,38,117,36,62,28,48063,5537,49196,17747,51250,25243,26786,25341
8600000US76869,76869,ZCTA5 76869,33,31,26,28,14,19,7,12,66354,27479,67083,19274,-,**,-,**
8600000US76870,76870,ZCTA5 76870,75,27,56,23,38,20,19,16,33750,12560,33929,17121,41500,20427,-,**
8600000US76871,76871,ZCTA5 76871,317,66,227,59,214,58,90,35,47422,8661,57708,16167,60625,15073,22917,17366
8600000US76872,76872,ZCTA5 76872,319,69,206,54,189,52,113,32,56250,18290,87813,19200,88359,16017,33750,7770
8600000US76873,76873,ZCTA5 76873,22,12,9,8,8,7,13,11,22000,15135,-,**,-,**,-,**
8600000US76874,76874,ZCTA5 76874,57,55,22,34,0,13,35,42,-,**,-,**,-,**,-,**
8600000US76875,76875,ZCTA5 76875,260,45,203,45,152,37,57,24,46667,14547,54531,31837,69375,23636,16771,3249
8600000US76877,76877,ZCTA5 76877,1431,138,877,111,635,112,554,117,35216,8252,43594,3344,53162,15788,18292,3023
8600000US76878,76878,ZCTA5 76878,716,88,495,76,340,59,221,54,40375,8456,46696,8513,54808,7322,16750,12127
8600000US76882,76882,ZCTA5 76882,122,38,92,29,72,27,30,20,47188,22378,61875,13234,67969,10131,26944,6063
8600000US76884,76884,ZCTA5 76884,67,29,58,28,52,25,9,16,49250,14234,57500,32643,61071,45311,-,**
8600000US76885,76885,ZCTA5 76885,56,65,56,65,56,65,0,13,-,**,-,**,-,**,-,**
8600000US76887,76887,ZCTA5 76887,67,43,41,36,41,36,26,26,31131,13590,31131,28965,31131,28965,-,**
8600000US76888,76888,ZCTA5 76888,47,22,34,17,27,15,13,14,36250,6978,38750,7330,36250,3944,"2,500-",***
8600000US76890,76890,ZCTA5 76890,319,52,254,48,198,47,65,26,51705,9746,57593,4458,58929,7056,21250,19373
8600000US76901,76901,ZCTA5 76901,11362,374,7232,394,5285,430,4130,336,49063,4510,59722,4455,71040,5135,31968,2886
8600000US76903,76903,ZCTA5 76903,11873,405,7269,378,4661,378,4604,382,35984,2447,44640,4218,54159,4714,23035,2993
8600000US76904,76904,ZCTA5 76904,14057,465,8247,451,6786,423,5810,505,55872,3740,77106,5403,86449,6714,31800,3481
8600000US76905,76905,ZCTA5 76905,4525,228,3438,245,2498,250,1087,164,54009,5380,60000,9650,70368,5180,30951,5598
8600000US76908,76908,ZCTA5 76908,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76930,76930,ZCTA5 76930,45,22,45,22,39,20,0,13,83958,18108,83958,18108,87917,22893,-,**
8600000US76932,76932,ZCTA5 76932,1214,99,893,83,698,95,321,86,58851,11623,71683,9634,83077,12453,50172,12942
8600000US76933,76933,ZCTA5 76933,615,75,368,78,294,69,247,59,39125,11348,54706,14124,70625,16688,17147,3016
8600000US76934,76934,ZCTA5 76934,437,86,299,74,264,71,138,53,48693,8660,56641,17227,57344,28649,18500,7471
8600000US76935,76935,ZCTA5 76935,540,93,439,87,373,82,101,52,71250,12140,74036,17385,74526,27431,20750,17555
8600000US76936,76936,ZCTA5 76936,1091,79,846,87,695,94,245,65,59766,6781,69773,9997,73646,18300,16607,5871
8600000US76937,76937,ZCTA5 76937,22,19,10,16,10,16,12,18,-,**,-,**,-,**,-,**
8600000US76939,76939,ZCTA5 76939,18,20,18,20,18,20,0,13,-,**,-,**,-,**,-,**
8600000US76940,76940,ZCTA5 76940,52,37,14,22,0,13,38,43,61000,25937,-,**,-,**,-,**
8600000US76941,76941,ZCTA5 76941,560,71,427,56,364,57,133,37,59333,11355,74896,15192,82321,15007,30250,9457
8600000US76943,76943,ZCTA5 76943,1389,144,972,153,826,158,417,143,50396,6992,56926,13709,64348,12857,12247,8331
8600000US76945,76945,ZCTA5 76945,778,80,500,70,437,70,278,58,43108,4396,60197,7203,62138,6662,20517,5073
8600000US76949,76949,ZCTA5 76949,4,6,4,6,4,6,0,13,-,**,-,**,-,**,-,**
8600000US76950,76950,ZCTA5 76950,1495,113,1083,102,896,107,412,111,53894,8280,58270,4238,63837,5929,24038,16462
8600000US76951,76951,ZCTA5 76951,453,60,355,52,262,52,98,40,50156,11591,65913,9733,68359,6203,24107,10000
8600000US76953,76953,ZCTA5 76953,35,27,19,22,4,5,16,17,100417,76685,-,**,-,**,-,**
8600000US76955,76955,ZCTA5 76955,52,47,52,47,52,47,0,13,-,**,-,**,-,**,-,**
8600000US76957,76957,ZCTA5 76957,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US76958,76958,ZCTA5 76958,69,26,50,25,46,23,19,13,48603,5424,49412,35289,49118,21798,19250,8223
8600000US77002,77002,ZCTA5 77002,3248,264,595,122,457,119,2653,266,68229,10031,106165,34066,107301,74056,60313,8394
8600000US77003,77003,ZCTA5 77003,4434,230,1909,243,923,177,2525,294,46267,7130,38925,8683,76563,15801,48227,9299
8600000US77004,77004,ZCTA5 77004,13097,492,5823,427,3182,328,7274,493,50681,4539,67056,14118,131068,12045,41235,3358
8600000US77005,77005,ZCTA5 77005,9899,354,6898,259,6313,262,3001,301,174153,17552,238918,22567,"250,000+",***,64552,9302
8600000US77006,77006,ZCTA5 77006,12159,519,3467,322,2800,302,8692,544,80908,7983,127069,13104,146413,21607,61245,4700
8600000US77007,77007,ZCTA5 77007,18345,497,7502,542,6062,499,10843,619,113361,7215,151927,9257,170101,20979,87231,6498
8600000US77008,77008,ZCTA5 77008,15671,370,7723,448,5952,389,7948,482,88248,7880,129073,12462,157929,22858,62872,5595
8600000US77009,77009,ZCTA5 77009,14260,365,8569,520,5025,449,5691,482,47011,3573,50214,5160,80828,10182,37295,7025
8600000US77010,77010,ZCTA5 77010,529,107,198,67,198,67,331,92,"250,000+",***,"250,000+",***,"250,000+",***,190329,76463
8600000US77011,77011,ZCTA5 77011,5511,316,4043,279,2383,279,1468,184,29544,3396,32237,6827,44370,4444,17357,3578
8600000US77012,77012,ZCTA5 77012,6204,254,4331,301,2527,285,1873,287,34617,2519,37441,4553,41287,4478,20795,2102
8600000US77013,77013,ZCTA5 77013,6033,185,4252,242,2466,280,1781,206,37987,2607,44029,4377,51521,3175,22894,4331
8600000US77014,77014,ZCTA5 77014,11285,329,7723,503,4523,465,3562,472,43207,4308,50363,5753,63174,8291,31399,2080
8600000US77015,77015,ZCTA5 77015,17403,390,13145,497,8162,544,4258,445,43243,3572,46849,3113,57391,3749,30743,2511
8600000US77016,77016,ZCTA5 77016,9506,292,6120,366,2684,253,3386,349,31949,2781,40073,2285,47075,3655,20439,1886
8600000US77017,77017,ZCTA5 77017,10073,236,7394,319,4862,408,2679,267,40909,2035,45525,2954,56295,3401,22172,3234
8600000US77018,77018,ZCTA5 77018,10864,283,6936,340,5243,314,3928,298,73274,7725,96358,8737,132849,9541,37468,5338
8600000US77019,77019,ZCTA5 77019,10867,368,4591,312,3555,334,6276,382,102521,6417,147124,14691,196356,26182,81690,5263
8600000US77020,77020,ZCTA5 77020,8538,257,5774,307,2812,295,2764,300,26896,2021,30490,2367,38421,3287,16371,2488
8600000US77021,77021,ZCTA5 77021,10538,314,5567,301,2496,305,4971,344,32404,3380,41093,3516,62552,8755,21140,2163
8600000US77022,77022,ZCTA5 77022,9347,248,5761,332,3250,314,3586,290,29277,1958,36689,1983,49247,5605,16807,3352
8600000US77023,77023,ZCTA5 77023,9549,268,6206,285,3500,260,3343,305,35723,2433,40541,3332,51604,3922,24172,2182
8600000US77024,77024,ZCTA5 77024,15254,378,10281,428,8897,399,4973,398,114336,9279,173714,22412,200438,14020,62046,5711
8600000US77025,77025,ZCTA5 77025,12847,362,6624,409,5163,363,6223,384,67548,3012,109018,10916,134095,11874,47650,3340
8600000US77026,77026,ZCTA5 77026,8234,248,4953,296,2087,230,3281,297,25354,2508,28794,2519,36166,5406,16746,1932
8600000US77027,77027,ZCTA5 77027,8764,448,3299,321,2669,277,5465,486,88471,7998,149306,24853,172137,21059,68343,6649
8600000US77028,77028,ZCTA5 77028,5348,283,3313,287,1548,191,2035,234,29272,3300,38901,2288,45318,5894,17757,3393
8600000US77029,77029,ZCTA5 77029,5730,326,3785,256,2582,245,1945,284,31296,2042,36312,4263,39303,6091,20439,4407
8600000US77030,77030,ZCTA5 77030,4858,233,2240,244,2007,227,2618,212,73689,5817,140000,21222,143350,26681,47670,6859
8600000US77031,77031,ZCTA5 77031,5983,297,3947,320,2420,291,2036,355,41976,3826,48284,4704,56250,8122,25852,8659
8600000US77032,77032,ZCTA5 77032,4100,286,2938,280,1225,231,1162,241,26061,4495,29758,3631,45444,8049,14743,3769
8600000US77033,77033,ZCTA5 77033,8738,262,6237,285,2461,263,2501,251,31037,1706,34895,2758,46566,5346,17126,1837
8600000US77034,77034,ZCTA5 77034,12139,336,9103,377,5787,439,3036,344,45271,4624,49037,4641,62562,8020,34470,3822
8600000US77035,77035,ZCTA5 77035,13720,402,8458,467,5189,362,5262,406,38729,3150,45526,4213,58382,5464,30531,3507
8600000US77036,77036,ZCTA5 77036,26430,461,17007,679,9174,574,9423,659,27576,1202,28671,1767,33879,1616,23042,1750
8600000US77037,77037,ZCTA5 77037,5339,242,4569,294,2734,315,770,197,39513,5308,39736,4452,48156,4101,27442,4607
8600000US77038,77038,ZCTA5 77038,8123,213,6473,317,3804,327,1650,241,40832,2914,42554,3517,49822,2601,26025,4300
8600000US77039,77039,ZCTA5 77039,7335,249,5989,357,3644,320,1346,214,36021,5034,37025,4804,47831,5475,17394,4792
8600000US77040,77040,ZCTA5 77040,17502,379,11381,462,7902,532,6121,473,54468,3210,59221,2731,68481,5332,43645,4961
8600000US77041,77041,ZCTA5 77041,11527,282,9158,379,7315,470,2369,316,75808,6697,84524,6855,97020,9497,46103,10268
8600000US77042,77042,ZCTA5 77042,18835,457,9275,567,5880,563,9560,631,46383,2558,51159,5549,75417,9637,42126,4285
8600000US77043,77043,ZCTA5 77043,8709,248,6200,318,4400,335,2509,301,58409,3025,61261,6009,80746,7894,46275,10711
8600000US77044,77044,ZCTA5 77044,11963,317,10096,386,7214,467,1867,336,71788,6882,74318,6356,92949,8904,50141,12190
8600000US77045,77045,ZCTA5 77045,10038,380,7787,417,4312,356,2251,320,44690,4768,51616,6761,63481,4049,30143,3110
8600000US77046,77046,ZCTA5 77046,782,189,200,103,200,103,582,172,78750,21462,124625,75880,124625,75880,76367,23556
8600000US77047,77047,ZCTA5 77047,8860,356,6067,424,3401,378,2793,361,52476,10804,57326,8712,79614,6373,48227,4017
8600000US77048,77048,ZCTA5 77048,5445,307,3966,295,2114,281,1479,251,40077,5092,46095,4662,62950,9951,17763,4890
8600000US77049,77049,ZCTA5 77049,9882,282,7726,389,5211,393,2156,286,52735,2825,54361,3243,66841,9762,39222,15134
8600000US77050,77050,ZCTA5 77050,1392,135,1098,143,762,142,294,124,52963,7373,56625,13595,69091,10722,31250,21457
8600000US77051,77051,ZCTA5 77051,5833,284,3617,317,1232,248,2216,298,26960,3840,33465,3464,49336,3787,18430,3309
8600000US77053,77053,ZCTA5 77053,8744,353,6928,345,4201,364,1816,300,43468,2916,46667,5671,54962,5164,32389,5419
8600000US77054,77054,ZCTA5 77054,12686,519,4405,426,2942,421,8281,566,46646,3780,64297,10828,76947,7534,40545,4370
8600000US77055,77055,ZCTA5 77055,15089,320,10134,418,6896,377,4955,336,47808,3114,51089,4048,78296,10557,38385,3134
8600000US77056,77056,ZCTA5 77056,10351,481,4614,353,3966,348,5737,494,98862,6757,142955,13102,152922,17223,66168,6754
