Median Income (dollars),Month,Number of Households,Year,Zip Code
74521.75,9,4372,2016,75065
74664.16666666667,10,4377,2016,75065
74806.58333333333,11,4383,2016,75065
74949.0,12,4389,2016,75065
53331.0,1,24153,2011,75067
53331.0,2,24153,2011,75067
53331.0,3,24153,2011,75067
53331.0,4,24153,2011,75067
53331.0,5,24153,2011,75067
53331.0,6,24153,2011,75067
53331.0,7,24153,2011,75067
53331.0,8,24153,2011,75067
53331.0,9,24153,2011,75067
53331.0,10,24153,2011,75067
53331.0,11,24153,2011,75067
53331.0,12,24153,2011,75067
53433.166666666664,1,24160,2012,75067
53535.333333333336,2,24167,2012,75067
53637.5,3,24174,2012,75067
53739.666666666664,4,24182,2012,75067
53841.833333333336,5,24189,2012,75067
53944.0,6,24196,2012,75067
54046.166666666664,7,24203,2012,75067
54148.333333333336,8,24211,2012,75067
54250.5,9,24218,2012,75067
54352.666666666664,10,24225,2012,75067
54454.833333333336,11,24232,2012,75067
54557.0,12,24240,2012,75067
54723.5,1,24245,2013,75067
54890.0,2,24251,2013,75067
55056.5,3,24257,2013,75067
55223.0,4,24262,2013,75067
55389.5,5,24268,2013,75067
55556.0,6,24274,2013,75067
55722.5,7,24279,2013,75067
55889.0,8,24285,2013,75067
56055.5,9,24291,2013,75067
56222.0,10,24296,2013,75067
56388.5,11,24302,2013,75067
56555.0,12,24308,2013,75067
56551.583333333336,1,24345,2014,75067
56548.166666666664,2,24382,2014,75067
56544.75,3,24420,2014,75067
56541.333333333336,4,24457,2014,75067
56537.916666666664,5,24495,2014,75067
56534.5,6,24532,2014,75067
56531.083333333336,7,24569,2014,75067
56527.666666666664,8,24607,2014,75067
56524.25,9,24644,2014,75067
56520.833333333336,10,24682,2014,75067
56517.416666666664,11,24719,2014,75067
56514.0,12,24757,2014,75067
56482.333333333336,1,24785,2015,75067
56450.666666666664,2,24813,2015,75067
56419.0,3,24842,2015,75067
56387.333333333336,4,24870,2015,75067
56355.666666666664,5,24899,2015,75067
56324.0,6,24927,2015,75067
56292.333333333336,7,24955,2015,75067
56260.666666666664,8,24984,2015,75067
56229.0,9,25012,2015,75067
56197.333333333336,10,25041,2015,75067
56165.666666666664,11,25069,2015,75067
56134.0,12,25098,2015,75067
56233.25,1,25091,2016,75067
56332.5,2,25084,2016,75067
56431.75,3,25077,2016,75067
56531.0,4,25070,2016,75067
56630.25,5,25063,2016,75067
56729.5,6,25056,2016,75067
56828.75,7,25049,2016,75067
56928.0,8,25042,2016,75067
57027.25,9,25035,2016,75067
57126.5,10,25028,2016,75067
57225.75,11,25021,2016,75067
57325.0,12,25014,2016,75067
79656.0,1,10221,2011,75068
79656.0,2,10221,2011,75068
79656.0,3,10221,2011,75068
79656.0,4,10221,2011,75068
79656.0,5,10221,2011,75068
79656.0,6,10221,2011,75068
79656.0,7,10221,2011,75068
79656.0,8,10221,2011,75068
79656.0,9,10221,2011,75068
79656.0,10,10221,2011,75068
79656.0,11,10221,2011,75068
79656.0,12,10221,2011,75068
79759.91666666667,1,10317,2012,75068
79863.83333333333,2,10413,2012,75068
79967.75,3,10510,2012,75068
80071.66666666667,4,10606,2012,75068
80175.58333333333,5,10703,2012,75068
80279.5,6,10799,2012,75068
80383.41666666667,7,10895,2012,75068
80487.33333333333,8,10992,2012,75068
80591.25,9,11088,2012,75068
80695.16666666667,10,11185,2012,75068
80799.08333333333,11,11281,2012,75068
80903.0,12,11378,2012,75068
81281.58333333333,1,11452,2013,75068
81660.16666666667,2,11526,2013,75068
82038.75,3,11600,2013,75068
82417.33333333333,4,11674,2013,75068
82795.91666666667,5,11748,2013,75068
83174.5,6,11822,2013,75068
83553.08333333333,7,11896,2013,75068
83931.66666666667,8,11970,2013,75068
84310.25,9,12044,2013,75068
84688.83333333333,10,12118,2013,75068
85067.41666666667,11,12192,2013,75068
85446.0,12,12266,2013,75068
85541.08333333333,1,12344,2014,75068
85636.16666666667,2,12422,2014,75068
85731.25,3,12500,2014,75068
85826.33333333333,4,12578,2014,75068
85921.41666666667,5,12656,2014,75068
86016.5,6,12734,2014,75068
86111.58333333333,7,12812,2014,75068
86206.66666666667,8,12890,2014,75068
86301.75,9,12968,2014,75068
86396.83333333333,10,13046,2014,75068
86491.91666666667,11,13124,2014,75068
86587.0,12,13203,2014,75068
86666.58333333333,1,13310,2015,75068
86746.16666666667,2,13418,2015,75068
86825.75,3,13526,2015,75068
86905.33333333333,4,13634,2015,75068
86984.91666666667,5,13742,2015,75068
87064.5,6,13850,2015,75068
87144.08333333333,7,13957,2015,75068
87223.66666666667,8,14065,2015,75068
87303.25,9,14173,2015,75068
87382.83333333333,10,14281,2015,75068
87462.41666666667,11,14389,2015,75068
87542.0,12,14497,2015,75068
87638.33333333333,1,14605,2016,75068
87734.66666666667,2,14714,2016,75068
87831.0,3,14823,2016,75068
87927.33333333333,4,14932,2016,75068
88023.66666666667,5,15041,2016,75068
88120.0,6,15150,2016,75068
88216.33333333333,7,15259,2016,75068
88312.66666666667,8,15368,2016,75068
88409.0,9,15477,2016,75068
88505.33333333333,10,15586,2016,75068
88601.66666666667,11,15695,2016,75068
88698.0,12,15804,2016,75068
44348.0,1,11668,2011,75069
44348.0,2,11668,2011,75069
44348.0,3,11668,2011,75069
44348.0,4,11668,2011,75069
44348.0,5,11668,2011,75069
44348.0,6,11668,2011,75069
44348.0,7,11668,2011,75069
44348.0,8,11668,2011,75069
44348.0,9,11668,2011,75069
44348.0,10,11668,2011,75069
44348.0,11,11668,2011,75069
44348.0,12,11668,2011,75069
44461.916666666664,1,11698,2012,75069
44575.833333333336,2,11729,2012,75069
44689.75,3,11759,2012,75069
44803.666666666664,4,11790,2012,75069
44917.583333333336,5,11820,2012,75069
45031.5,6,11851,2012,75069
45145.416666666664,7,11882,2012,75069
45259.333333333336,8,11912,2012,75069
45373.25,9,11943,2012,75069
45487.166666666664,10,11973,2012,75069
45601.083333333336,11,12004,2012,75069
45715.0,12,12035,2012,75069
45731.0,1,12063,2013,75069
45747.0,2,12091,2013,75069
45763.0,3,12120,2013,75069
45779.0,4,12148,2013,75069
45795.0,5,12177,2013,75069
45811.0,6,12205,2013,75069
45827.0,7,12233,2013,75069
45843.0,8,12262,2013,75069
45859.0,9,12290,2013,75069
45875.0,10,12319,2013,75069
45891.0,11,12347,2013,75069
45907.0,12,12376,2013,75069
46071.916666666664,1,12405,2014,75069
46236.833333333336,2,12435,2014,75069
46401.75,3,12465,2014,75069
46566.666666666664,4,12495,2014,75069
46731.583333333336,5,12525,2014,75069
46896.5,6,12555,2014,75069
47061.416666666664,7,12584,2014,75069
47226.333333333336,8,12614,2014,75069
47391.25,9,12644,2014,75069
47556.166666666664,10,12674,2014,75069
47721.083333333336,11,12704,2014,75069
47886.0,12,12734,2014,75069
47977.166666666664,1,12785,2015,75069
48068.333333333336,2,12837,2015,75069
48159.5,3,12889,2015,75069
48250.666666666664,4,12941,2015,75069
48341.833333333336,5,12993,2015,75069
48433.0,6,13045,2015,75069
48524.166666666664,7,13096,2015,75069
48615.333333333336,8,13148,2015,75069
48706.5,9,13200,2015,75069
48797.666666666664,10,13252,2015,75069
48888.833333333336,11,13304,2015,75069
48980.0,12,13356,2015,75069
49114.583333333336,1,13371,2016,75069
49249.166666666664,2,13387,2016,75069
49383.75,3,13403,2016,75069
49518.333333333336,4,13419,2016,75069
49652.916666666664,5,13435,2016,75069
49787.5,6,13451,2016,75069
49922.083333333336,7,13467,2016,75069
50056.666666666664,8,13483,2016,75069
50191.25,9,13499,2016,75069
50325.833333333336,10,13515,2016,75069
50460.416666666664,11,13531,2016,75069
50595.0,12,13547,2016,75069
101069.0,1,23744,2011,75070
101069.0,2,23744,2011,75070
101069.0,3,23744,2011,75070
101069.0,4,23744,2011,75070
101069.0,5,23744,2011,75070
101069.0,6,23744,2011,75070
101069.0,7,23744,2011,75070
101069.0,8,23744,2011,75070
101069.0,9,23744,2011,75070
101069.0,10,23744,2011,75070
101069.0,11,23744,2011,75070
101069.0,12,23744,2011,75070
101087.08333333333,1,23849,2012,75070
101105.16666666667,2,23954,2012,75070
101123.25,3,24059,2012,75070
101141.33333333333,4,24164,2012,75070
101159.41666666667,5,24269,2012,75070
101177.5,6,24375,2012,75070
101195.58333333333,7,24480,2012,75070
101213.66666666667,8,24585,2012,75070
101231.75,9,24690,2012,75070
101249.83333333333,10,24795,2012,75070
101267.91666666667,11,24900,2012,75070
101286.0,12,25006,2012,75070
101055.83333333333,1,25073,2013,75070
100825.66666666667,2,25141,2013,75070
100595.5,3,25209,2013,75070
100365.33333333333,4,25276,2013,75070
100135.16666666667,5,25344,2013,75070
99905.0,6,25412,2013,75070
99674.83333333333,7,25479,2013,75070
99444.66666666667,8,25547,2013,75070
99214.5,9,25615,2013,75070
98984.33333333333,10,25682,2013,75070
98754.16666666667,11,25750,2013,75070
98524.0,12,25818,2013,75070
98717.66666666667,1,25918,2014,75070
98911.33333333333,2,26018,2014,75070
99105.0,3,26118,2014,75070
99298.66666666667,4,26219,2014,75070
99492.33333333333,5,26319,2014,75070
99686.0,6,26419,2014,75070
99879.66666666667,7,26519,2014,75070
100073.33333333333,8,26620,2014,75070
100267.0,9,26720,2014,75070
100460.66666666667,10,26820,2014,75070
100654.33333333333,11,26920,2014,75070
100848.0,12,27021,2014,75070
100443.0,1,27180,2015,75070
100038.0,2,27339,2015,75070
99633.0,3,27499,2015,75070
99228.0,4,27658,2015,75070
98823.0,5,27818,2015,75070
98418.0,6,27977,2015,75070
98013.0,7,28136,2015,75070
97608.0,8,28296,2015,75070
97203.0,9,28455,2015,75070
96798.0,10,28615,2015,75070
96393.0,11,28774,2015,75070
95988.0,12,28934,2015,75070
96015.83333333333,1,29066,2016,75070
96043.66666666667,2,29199,2016,75070
96071.5,3,29332,2016,75070
96099.33333333333,4,29465,2016,75070
96127.16666666667,5,29598,2016,75070
96155.0,6,29731,2016,75070
96182.83333333333,7,29863,2016,75070
96210.66666666667,8,29996,2016,75070
96238.5,9,30129,2016,75070
96266.33333333333,10,30262,2016,75070
96294.16666666667,11,30395,2016,75070
96322.0,12,30528,2016,75070
75023.0,1,11454,2011,75071
75023.0,2,11454,2011,75071
75023.0,3,11454,2011,75071
75023.0,4,11454,2011,75071
75023.0,5,11454,2011,75071
75023.0,6,11454,2011,75071
75023.0,7,11454,2011,75071
75023.0,8,11454,2011,75071
75023.0,9,11454,2011,75071
75023.0,10,11454,2011,75071
75023.0,11,11454,2011,75071
75023.0,12,11454,2011,75071
75141.16666666667,1,11513,2012,75071
75259.33333333333,2,11572,2012,75071
75377.5,3,11632,2012,75071
75495.66666666667,4,11691,2012,75071
75613.83333333333,5,11750,2012,75071
75732.0,6,11810,2012,75071
75850.16666666667,7,11869,2012,75071
75968.33333333333,8,11928,2012,75071
76086.5,9,11988,2012,75071
76204.66666666667,10,12047,2012,75071
76322.83333333333,11,12106,2012,75071
76441.0,12,12166,2012,75071
76761.83333333333,1,12212,2013,75071
77082.66666666667,2,12258,2013,75071
77403.5,3,12304,2013,75071
77724.33333333333,4,12350,2013,75071
78045.16666666667,5,12396,2013,75071
78366.0,6,12442,2013,75071
78686.83333333333,7,12488,2013,75071
79007.66666666667,8,12534,2013,75071
79328.5,9,12580,2013,75071
79649.33333333333,10,12626,2013,75071
79970.16666666667,11,12672,2013,75071
80291.0,12,12719,2013,75071
80364.0,1,12782,2014,75071
80437.0,2,12846,2014,75071
80510.0,3,12910,2014,75071
80583.0,4,12974,2014,75071
80656.0,5,13038,2014,75071
80729.0,6,13102,2014,75071
80802.0,7,13166,2014,75071
80875.0,8,13230,2014,75071
80948.0,9,13294,2014,75071
81021.0,10,13358,2014,75071
81094.0,11,13422,2014,75071
81167.0,12,13486,2014,75071
81526.91666666667,1,13534,2015,75071
81886.83333333333,2,13583,2015,75071
82246.75,3,13632,2015,75071
82606.66666666667,4,13681,2015,75071
82966.58333333333,5,13730,2015,75071
83326.5,6,13779,2015,75071
83686.41666666667,7,13828,2015,75071
84046.33333333333,8,13877,2015,75071
84406.25,9,13926,2015,75071
84766.16666666667,10,13975,2015,75071
85126.08333333333,11,14024,2015,75071
85486.0,12,14073,2015,75071
85737.25,1,14152,2016,75071
85988.5,2,14232,2016,75071
86239.75,3,14312,2016,75071
86491.0,4,14392,2016,75071
86742.25,5,14472,2016,75071
86993.5,6,14552,2016,75071
87244.75,7,14632,2016,75071
87496.0,8,14712,2016,75071
87747.25,9,14792,2016,75071
87998.5,10,14872,2016,75071
88249.75,11,14952,2016,75071
88501.0,12,15032,2016,75071
59920.0,1,14891,2011,75074
59920.0,2,14891,2011,75074
59920.0,3,14891,2011,75074
59920.0,4,14891,2011,75074
59920.0,5,14891,2011,75074
59920.0,6,14891,2011,75074
59920.0,7,14891,2011,75074
59920.0,8,14891,2011,75074
59920.0,9,14891,2011,75074
59920.0,10,14891,2011,75074
59920.0,11,14891,2011,75074
59920.0,12,14891,2011,75074
59657.0,1,14898,2012,75074
59394.0,2,14906,2012,75074
59131.0,3,14914,2012,75074
58868.0,4,14922,2012,75074
58605.0,5,14930,2012,75074
58342.0,6,14938,2012,75074
58079.0,7,14946,2012,75074
57816.0,8,14954,2012,75074
57553.0,9,14962,2012,75074
57290.0,10,14970,2012,75074
57027.0,11,14978,2012,75074
56764.0,12,14986,2012,75074
56576.833333333336,1,15017,2013,75074
56389.666666666664,2,15049,2013,75074
56202.5,3,15080,2013,75074
56015.333333333336,4,15112,2013,75074
55828.166666666664,5,15143,2013,75074
55641.0,6,15175,2013,75074
55453.833333333336,7,15207,2013,75074
55266.666666666664,8,15238,2013,75074
55079.5,9,15270,2013,75074
54892.333333333336,10,15301,2013,75074
54705.166666666664,11,15333,2013,75074
54518.0,12,15365,2013,75074
54570.833333333336,1,15397,2014,75074
54623.666666666664,2,15429,2014,75074
54676.5,3,15462,2014,75074
54729.333333333336,4,15494,2014,75074
54782.166666666664,5,15526,2014,75074
54835.0,6,15559,2014,75074
54887.833333333336,7,15591,2014,75074
54940.666666666664,8,15623,2014,75074
54993.5,9,15656,2014,75074
55046.333333333336,10,15688,2014,75074
55099.166666666664,11,15720,2014,75074
55152.0,12,15753,2014,75074
55212.916666666664,1,15781,2015,75074
55273.833333333336,2,15810,2015,75074
55334.75,3,15839,2015,75074
55395.666666666664,4,15867,2015,75074
55456.583333333336,5,15896,2015,75074
55517.5,6,15925,2015,75074
55578.416666666664,7,15953,2015,75074
55639.333333333336,8,15982,2015,75074
55700.25,9,16011,2015,75074
55761.166666666664,10,16039,2015,75074
55822.083333333336,11,16068,2015,75074
55883.0,12,16097,2015,75074
56193.666666666664,1,16110,2016,75074
56504.333333333336,2,16124,2016,75074
56815.0,3,16138,2016,75074
57125.666666666664,4,16152,2016,75074
57436.333333333336,5,16166,2016,75074
57747.0,6,16180,2016,75074
58057.666666666664,7,16193,2016,75074
58368.333333333336,8,16207,2016,75074
58679.0,9,16221,2016,75074
58989.666666666664,10,16235,2016,75074
59300.333333333336,11,16249,2016,75074
59611.0,12,16263,2016,75074
77797.0,1,12997,2011,75075
77797.0,2,12997,2011,75075
77797.0,3,12997,2011,75075
77797.0,4,12997,2011,75075
77797.0,5,12997,2011,75075
77797.0,6,12997,2011,75075
77797.0,7,12997,2011,75075
77797.0,8,12997,2011,75075
77797.0,9,12997,2011,75075
77797.0,10,12997,2011,75075
77797.0,11,12997,2011,75075
77797.0,12,12997,2011,75075
77650.58333333333,1,13001,2012,75075
77504.16666666667,2,13006,2012,75075
77357.75,3,13011,2012,75075
77211.33333333333,4,13015,2012,75075
77064.91666666667,5,13020,2012,75075
76918.5,6,13025,2012,75075
76772.08333333333,7,13029,2012,75075
76625.66666666667,8,13034,2012,75075
76479.25,9,13039,2012,75075
76332.83333333333,10,13043,2012,75075
76186.41666666667,11,13048,2012,75075
76040.0,12,13053,2012,75075
75774.33333333333,1,13058,2013,75075
75508.66666666667,2,13064,2013,75075
75243.0,3,13070,2013,75075
74977.33333333333,4,13076,2013,75075
74711.66666666667,5,13082,2013,75075
74446.0,6,13088,2013,75075
74180.33333333333,7,13093,2013,75075
73914.66666666667,8,13099,2013,75075
73649.0,9,13105,2013,75075
73383.33333333333,10,13111,2013,75075
73117.66666666667,11,13117,2013,75075
72852.0,12,13123,2013,75075
72829.0,1,13139,2014,75075
72806.0,2,13156,2014,75075
72783.0,3,13172,2014,75075
72760.0,4,13189,2014,75075
72737.0,5,13205,2014,75075
72714.0,6,13222,2014,75075
72691.0,7,13239,2014,75075
72668.0,8,13255,2014,75075
72645.0,9,13272,2014,75075
72622.0,10,13288,2014,75075
72599.0,11,13305,2014,75075
72576.0,12,13322,2014,75075
72784.41666666667,1,13349,2015,75075
72992.83333333333,2,13376,2015,75075
73201.25,3,13403,2015,75075
73409.66666666667,4,13430,2015,75075
73618.08333333333,5,13457,2015,75075
73826.5,6,13485,2015,75075
74034.91666666667,7,13512,2015,75075
74243.33333333333,8,13539,2015,75075
74451.75,9,13566,2015,75075
74660.16666666667,10,13593,2015,75075
74868.58333333333,11,13620,2015,75075
75077.0,12,13648,2015,75075
74747.08333333333,1,13677,2016,75075
74417.16666666667,2,13706,2016,75075
74087.25,3,13735,2016,75075
73757.33333333333,4,13764,2016,75075
73427.41666666667,5,13793,2016,75075
73097.5,6,13822,2016,75075
72767.58333333333,7,13851,2016,75075
72437.66666666667,8,13880,2016,75075
72107.75,9,13909,2016,75075
71777.83333333333,10,13938,2016,75075
71447.91666666667,11,13967,2016,75075
71118.0,12,13997,2016,75075
46909.0,1,2925,2011,75076
46909.0,2,2925,2011,75076
46909.0,3,2925,2011,75076
46909.0,4,2925,2011,75076
46909.0,5,2925,2011,75076
46909.0,6,2925,2011,75076
46909.0,7,2925,2011,75076
46909.0,8,2925,2011,75076
46909.0,9,2925,2011,75076
46909.0,10,2925,2011,75076
46909.0,11,2925,2011,75076
46909.0,12,2925,2011,75076
47244.75,1,2944,2012,75076
47580.5,2,2964,2012,75076
47916.25,3,2984,2012,75076
48252.0,4,3003,2012,75076
48587.75,5,3023,2012,75076
48923.5,6,3043,2012,75076
49259.25,7,3062,2012,75076
49595.0,8,3082,2012,75076
49930.75,9,3102,2012,75076
50266.5,10,3121,2012,75076
50602.25,11,3141,2012,75076
50938.0,12,3161,2012,75076
51071.75,1,3160,2013,75076
51205.5,2,3159,2013,75076
51339.25,3,3158,2013,75076
51473.0,4,3157,2013,75076
51606.75,5,3156,2013,75076
51740.5,6,3155,2013,75076
51874.25,7,3154,2013,75076
52008.0,8,3153,2013,75076
52141.75,9,3152,2013,75076
52275.5,10,3151,2013,75076
52409.25,11,3150,2013,75076
52543.0,12,3149,2013,75076
52632.666666666664,1,3145,2014,75076
52722.333333333336,2,3142,2014,75076
52812.0,3,3138,2014,75076
52901.666666666664,4,3135,2014,75076
52991.333333333336,5,3131,2014,75076
53081.0,6,3128,2014,75076
53170.666666666664,7,3124,2014,75076
53260.333333333336,8,3121,2014,75076
53350.0,9,3117,2014,75076
53439.666666666664,10,3114,2014,75076
53529.333333333336,11,3110,2014,75076
53619.0,12,3107,2014,75076
53626.916666666664,1,3104,2015,75076
53634.833333333336,2,3101,2015,75076
53642.75,3,3099,2015,75076
53650.666666666664,4,3096,2015,75076
53658.583333333336,5,3094,2015,75076
53666.5,6,3091,2015,75076
53674.416666666664,7,3088,2015,75076
53682.333333333336,8,3086,2015,75076
53690.25,9,3083,2015,75076
53698.166666666664,10,3081,2015,75076
53706.083333333336,11,3078,2015,75076
53714.0,12,3076,2015,75076
53674.5,1,3079,2016,75076
53635.0,2,3082,2016,75076
53595.5,3,3085,2016,75076
53556.0,4,3088,2016,75076
53516.5,5,3091,2016,75076
53477.0,6,3094,2016,75076
53437.5,7,3097,2016,75076
53398.0,8,3100,2016,75076
53358.5,9,3103,2016,75076
53319.0,10,3106,2016,75076
53279.5,11,3109,2016,75076
53240.0,12,3113,2016,75076
96332.0,1,12591,2011,75077
96332.0,2,12591,2011,75077
96332.0,3,12591,2011,75077
96332.0,4,12591,2011,75077
96332.0,5,12591,2011,75077
96332.0,6,12591,2011,75077
96332.0,7,12591,2011,75077
96332.0,8,12591,2011,75077
96332.0,9,12591,2011,75077
96332.0,10,12591,2011,75077
96332.0,11,12591,2011,75077
96332.0,12,12591,2011,75077
96387.75,1,12604,2012,75077
96443.5,2,12618,2012,75077
96499.25,3,12631,2012,75077
96555.0,4,12645,2012,75077
96610.75,5,12658,2012,75077
96666.5,6,12672,2012,75077
96722.25,7,12685,2012,75077
96778.0,8,12699,2012,75077
96833.75,9,12712,2012,75077
96889.5,10,12726,2012,75077
96945.25,11,12739,2012,75077
97001.0,12,12753,2012,75077
97220.0,1,12752,2013,75077
97439.0,2,12752,2013,75077
97658.0,3,12752,2013,75077
97877.0,4,12752,2013,75077
98096.0,5,12752,2013,75077
98315.0,6,12752,2013,75077
98534.0,7,12751,2013,75077
98753.0,8,12751,2013,75077
98972.0,9,12751,2013,75077
99191.0,10,12751,2013,75077
99410.0,11,12751,2013,75077
99629.0,12,12751,2013,75077
99751.16666666667,1,12757,2014,75077
99873.33333333333,2,12764,2014,75077
99995.5,3,12771,2014,75077
100117.66666666667,4,12778,2014,75077
100239.83333333333,5,12784,2014,75077
100362.0,6,12791,2014,75077
100484.16666666667,7,12798,2014,75077
100606.33333333333,8,12805,2014,75077
100728.5,9,12811,2014,75077
100850.66666666667,10,12818,2014,75077
